DATAFLOW,LAST UPDATE,freq,unit,iscedf13,isced11,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Italy,2013,18636,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Italy,2014,18443,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Italy,2015,24801,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Italy,2016,22334,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Italy,2017,23289,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Italy,2018,18920,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Italy,2019,18858,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Italy,2020,19715,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Italy,2021,20140,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Italy,2022,20768,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Lithuania,2013,3040,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Lithuania,2014,2929,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Lithuania,2015,3009,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Lithuania,2016,3231,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Lithuania,2017,3500,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Lithuania,2018,2998,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Lithuania,2019,3223,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Lithuania,2020,3368,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Lithuania,2021,3554,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Lithuania,2022,3325,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Luxembourg,2013,117,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Luxembourg,2014,88,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Luxembourg,2015,68,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Luxembourg,2016,85,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Luxembourg,2017,154,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Luxembourg,2018,68,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Luxembourg,2019,73,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Luxembourg,2020,84,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Luxembourg,2021,89,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Luxembourg,2022,90,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Latvia,2013,2149,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Latvia,2014,1659,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Latvia,2015,795,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Latvia,2016,938,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Latvia,2017,910,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Latvia,2018,783,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Latvia,2019,907,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Latvia,2020,1043,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Latvia,2021,1003,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Latvia,2022,1513,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Malta,2013,233,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Malta,2014,272,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Malta,2015,284,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Malta,2016,410,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Malta,2017,401,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Malta,2018,385,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Malta,2019,353,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Malta,2020,357,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Malta,2021,448,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Malta,2022,821,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Netherlands,2013,22550,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Netherlands,2014,24963,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Netherlands,2015,22887,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Netherlands,2016,21249,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Netherlands,2017,22166,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Netherlands,2018,23684,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Netherlands,2019,23977,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Netherlands,2020,24438,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Netherlands,2021,27625,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Netherlands,2022,24812,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Poland,2013,30788,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Poland,2014,29365,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Poland,2015,28801,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Poland,2016,24406,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Poland,2017,24581,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Poland,2018,18734,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Poland,2019,17166,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Poland,2020,17191,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Poland,2021,13476,bd
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Poland,2022,16950,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Portugal,2013,7825,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Portugal,2014,7413,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Portugal,2015,6902,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Portugal,2016,7432,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Portugal,2017,7506,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Portugal,2018,7620,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Portugal,2019,7616,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Portugal,2020,7922,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Portugal,2021,9644,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Portugal,2022,9638,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Romania,2013,5110,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Romania,2014,5515,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Romania,2015,4071,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Romania,2016,5343,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Romania,2017,5324,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Romania,2018,5900,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Romania,2019,5883,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Romania,2020,6465,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Romania,2021,6908,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Romania,2022,6262,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Sweden,2013,9279,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Sweden,2014,8956,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Sweden,2015,8850,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Sweden,2016,8835,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Sweden,2017,8988,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Sweden,2018,9228,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Sweden,2019,8703,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Sweden,2020,8627,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Sweden,2021,8915,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Sweden,2022,8754,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovenia,2013,1174,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovenia,2014,961,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovenia,2015,1394,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovenia,2016,1417,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovenia,2017,1657,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovenia,2018,1647,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovenia,2019,1709,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovenia,2020,1807,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovenia,2021,2012,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovenia,2022,1942,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovakia,2013,5505,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovakia,2014,5330,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovakia,2015,4829,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovakia,2016,4171,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovakia,2017,4063,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovakia,2018,3711,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovakia,2019,4009,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovakia,2020,4220,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovakia,2021,4486,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,Slovakia,2022,4586,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,United Kingdom,2013,64276,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,United Kingdom,2014,74467,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,United Kingdom,2015,57229,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,United Kingdom,2016,58697,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,United Kingdom,2017,60307,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,United Kingdom,2018,61621,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Health and welfare,Bachelor's or equivalent level,Total,United Kingdom,2019,63963,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Austria,2013,897,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Austria,2014,925,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Austria,2015,645,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Austria,2016,599,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Austria,2017,559,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Austria,2018,772,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Austria,2019,551,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Austria,2020,577,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Austria,2021,584,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Austria,2022,509,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Belgium,2013,1981,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Belgium,2014,1928,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Belgium,2015,1766,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Belgium,2016,1965,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Belgium,2017,2070,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Belgium,2018,1933,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Belgium,2019,1750,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Belgium,2020,1638,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Belgium,2021,1516,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Belgium,2022,1440,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Bulgaria,2013,3800,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Bulgaria,2014,3686,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Bulgaria,2015,3674,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Bulgaria,2016,3597,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Bulgaria,2017,3878,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Bulgaria,2018,3841,d
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Bulgaria,2019,4081,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Bulgaria,2020,4422,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Bulgaria,2021,3997,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Bulgaria,2022,4082,e
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Cyprus,2013,23,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Cyprus,2014,168,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Cyprus,2015,238,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Cyprus,2016,322,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Cyprus,2017,276,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Cyprus,2018,352,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Cyprus,2019,473,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Cyprus,2020,358,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Cyprus,2021,374,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Cyprus,2022,363,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Czechia,2013,5717,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Czechia,2014,6105,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Czechia,2015,6096,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Czechia,2016,5536,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Czechia,2017,4960,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Czechia,2018,4830,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Czechia,2019,4785,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Czechia,2020,4260,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Czechia,2021,5579,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Czechia,2022,5378,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Germany,2013,11903,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Germany,2014,13191,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Germany,2015,13252,
ESTAT:EDUC_UOE_ENT02(1.0),27/08/24 11:00:00,Annual,Number,Services,Bachelor's or equivalent level,Total,Germany,2016,13854,
